2022-01-10,[5378.0-6075.0],bbbb,Group: 8
2021-01-13,[5378.0-6075.0],bbbb,Group: 8
2020-11-29,[5378.0-6075.0],bbbb,Group: 8
2021-02-13,[5378.0-6075.0],bbbb,Group: 8
2020-11-10,[5378.0-6075.0],bbbb,Group: 8
2021-01-05,[5378.0-6075.0],bbbb,Group: 8
2020-12-18,[5378.0-6075.0],bbbb,Group: 8
2021-01-12,[5378.0-6075.0],bbbb,Group: 8
2021-02-20,[4650.0-5405.0],bbbb,Group: 9
2021-11-21,[4650.0-5405.0],bbbb,Group: 9
2021-11-23,[4650.0-5405.0],bbbb,Group: 9
2021-11-27,[4650.0-5405.0],bbbb,Group: 9
2021-01-01,[4650.0-5405.0],bbbb,Group: 9
2021-12-08,[4650.0-5405.0],bbbb,Group: 9
2021-02-11,[4650.0-5405.0],bbbb,Group: 9
2021-12-07,[4650.0-5405.0],bbbb,Group: 9
2021-12-01,[4650.0-5405.0],bbbb,Group: 9
2022-02-23,[4650.0-5405.0],bbbb,Group: 9
2021-02-16,[4650.0-5405.0],bbbb,Group: 9
2020-09-20,[4650.0-5405.0],bbbb,Group: 9
2020-11-17,[5022.0-5792.0],bbbb,Group: 10
2020-10-19,[5022.0-5792.0],bbbb,Group: 10
2020-12-25,[5022.0-5792.0],bbbb,Group: 10
2021-11-08,[5022.0-5792.0],bbbb,Group: 10
2021-04-12,[5022.0-5792.0],bbbb,Group: 10
2021-02-12,[5022.0-5792.0],bbbb,Group: 10
2021-01-27,[5022.0-5792.0],bbbb,Group: 10
2020-09-23,[5022.0-5792.0],bbbb,Group: 10
2020-12-08,[5022.0-5792.0],bbbb,Group: 10
2021-01-09,[5022.0-5792.0],bbbb,Group: 10
2022-02-19,[6244.0-6757.0],bbbb,Group: 11
2021-01-21,[6244.0-6757.0],bbbb,Group: 11
2020-10-14,[6244.0-6757.0],bbbb,Group: 11
2020-09-25,[6244.0-6757.0],bbbb,Group: 11
2020-11-18,[6244.0-6757.0],bbbb,Group: 11
2021-01-26,[6244.0-6757.0],bbbb,Group: 11
2020-09-24,[6244.0-6757.0],bbbb,Group: 11
2020-12-30,[6244.0-6757.0],bbbb,Group: 11
2021-01-06,[6244.0-6757.0],bbbb,Group: 11
2021-11-09,[6244.0-6757.0],bbbb,Group: 11
2020-10-20,[6244.0-6757.0],bbbb,Group: 11
2020-11-25,[6244.0-6757.0],bbbb,Group: 11
2020-10-22,[6996.0-7482.0],bbbb,Group: 12
2021-10-31,[6996.0-7482.0],bbbb,Group: 12
2021-10-30,[6996.0-7482.0],bbbb,Group: 12
2020-09-26,[6996.0-7482.0],bbbb,Group: 12
2020-11-11,[6996.0-7482.0],bbbb,Group: 12
2020-09-29,[6996.0-7482.0],bbbb,Group: 12
2021-10-11,[6996.0-7482.0],bbbb,Group: 12
2020-11-01,[6996.0-7482.0],bbbb,Group: 12
2021-06-21,[6996.0-7482.0],bbbb,Group: 12
2021-11-07,[6996.0-7482.0],bbbb,Group: 12
2021-11-03,[6996.0-7482.0],bbbb,Group: 12
2021-10-26,[6996.0-7482.0],bbbb,Group: 12
2020-09-27,[6996.0-7482.0],bbbb,Group: 12
2021-11-13,[6468.0-7002.0],bbbb,Group: 13
2021-11-05,[6468.0-7002.0],bbbb,Group: 13
2020-11-06,[6468.0-7002.0],bbbb,Group: 13
2021-01-20,[6468.0-7002.0],bbbb,Group: 13
2021-11-12,[6468.0-7002.0],bbbb,Group: 13
2021-10-25,[6468.0-7002.0],bbbb,Group: 13
2020-10-30,[6468.0-7002.0],bbbb,Group: 13
2020-11-03,[6468.0-7002.0],bbbb,Group: 13
